manual,ai_model,accuracy,accuracy_percent
,,Wrong: Response Function Code (subnetwork.nodes[0].transactions[0].frames[1].frameObjects[1].properties.data=3),Predicted: 4
,,Wrong: Response Byte Count (subnetwork.nodes[0].transactions[0].frames[1].frameObjects[2].properties.data=2),Predicted: 4
,,Wrong: Response Data Length (subnetwork.nodes[0].transactions[0].frames[1].frameObjects[3].properties.dataLength=2),Predicted: 4
,,Wrong: Baud Rate (subnetwork.properties.baudRate=9600),Predicted: 38400
,,Wrong: Physical Standard (subnetwork.properties.physicalStandard=0),Predicted: 1
,,Excluded: Node Name (subnetwork.nodes[0].properties.name=Total VAh),Predicted: SDM630Modbus [naming convention; not scored]
,,Excluded: Transaction Name (subnetwork.nodes[0].transactions[0].properties.name=Total VAh),Predicted: Total VAh [naming convention; not scored]
silverc-modbus-other-en.pdf,gpt-5.1,7/13,53.85%
,,Correct: Node Address (subnetwork.nodes[0].properties.nodeAddress=54),Predicted: 54 [default]
,,Correct: Request Starting Address (subnetwork.nodes[0].transactions[0].frames[0].frameObjects[2].properties.data=5),Predicted: 5 [default]
,,Correct: Request Quantity (subnetwork.nodes[0].transactions[0].frames[0].frameObjects[3].properties.data=1),Predicted: 1 [default]
,,Correct: Response Byte Count (subnetwork.nodes[0].transactions[0].frames[1].frameObjects[2].properties.data=2),Predicted: 2 [default]
,,Correct: Response Data Length (subnetwork.nodes[0].transactions[0].frames[1].frameObjects[3].properties.dataLength=2),Predicted: 2 [default]
,,Correct: Parity (subnetwork.properties.parity=0),Predicted: 0 [default]
,,Correct: Stop Bits (subnetwork.properties.stopBits=0),Predicted: 0 [default]
,,Wrong: Addressing Mode (subnetwork.nodes[0].properties.modbusAddressingMode=0),Predicted: 2
,,Wrong: Request Function Code (subnetwork.nodes[0].transactions[0].frames[0].frameObjects[1].properties.data=3),Predicted: 4
,,Wrong: Response Function Code (subnetwork.nodes[0].transactions[0].frames[1].frameObjects[1].properties.data=3),Predicted: 4
,,Wrong: Baud Rate (subnetwork.properties.baudRate=38400),Predicted: 115200
,,Wrong: Data Bits (subnetwork.properties.dataBits=1),Predicted: not found
,,Wrong: Physical Standard (subnetwork.properties.physicalStandard=1),Predicted: not found
,,Excluded: Node Name (subnetwork.nodes[0].properties.name=Intern Temp),Predicted: SILVER C [naming convention; not scored]
,,Excluded: Transaction Name (subnetwork.nodes[0].transactions[0].properties.name=Intern Temp),Predicted: Intern Temp [naming convention; not scored]
Sonic-Driver-MODBUS-WALL-UFM-RTU-Protocol-010724.pdf,gpt-5.1,8/13,61.54%
,,Correct: Node Address (subnetwork.nodes[0].properties.nodeAddress=1),Predicted: 1 [default]
,,Correct: Request Function Code (subnetwork.nodes[0].transactions[0].frames[0].frameObjects[1].properties.data=3),Predicted: 3 [default]
,,Correct: Response Function Code (subnetwork.nodes[0].transactions[0].frames[1].frameObjects[1].properties.data=3),Predicted: 3 [default]
,,Correct: Baud Rate (subnetwork.properties.baudRate=19200),Predicted: 19200 [default]
,,Correct: Data Bits (subnetwork.properties.dataBits=1),Predicted: 1 [default]
,,Correct: Parity (subnetwork.properties.parity=2),Predicted: 2 [default]
,,Correct: Physical Standard (subnetwork.properties.physicalStandard=1),Predicted: 1 [default]
,,Correct: Stop Bits (subnetwork.properties.stopBits=0),Predicted: 0 [default]
,,Wrong: Addressing Mode (subnetwork.nodes[0].properties.modbusAddressingMode=0),Predicted: 2
,,Wrong: Request Starting Address (subnetwork.nodes[0].transactions[0].frames[0].frameObjects[2].properties.data=8192),Predicted: 0
,,Wrong: Request Quantity (subnetwork.nodes[0].transactions[0].frames[0].frameObjects[3].properties.data=1),Predicted: 2
,,Wrong: Response Byte Count (subnetwork.nodes[0].transactions[0].frames[1].frameObjects[2].properties.data=2),Predicted: 4
,,Wrong: Response Data Length (subnetwork.nodes[0].transactions[0].frames[1].frameObjects[3].properties.dataLength=2),Predicted: 4
,,Excluded: Node Name (subnetwork.nodes[0].properties.name=Sonic Driver),Predicted: UFM [naming convention; not scored]
,,Excluded: Transaction Name (subnetwork.nodes[0].transactions[0].properties.name=Fixed_test_pattern),Predicted: Fixed test pattern 1234.0 [naming convention; not scored]
AVERAGE,gpt-5.1,52 manuals,68.50%
